id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: league,Unnamed: season
65d62814,10,Antonio Adán,ESP,GK,Sporting CP,35,1987,6.3,175,246,71.1,4411,2660,34,34,100.0,99,103,96.1,42,108,38.9,0,0.1,0.0,-0.1,1,2,1,0,0,Matches,UEL,22-23
4dcec659,11,Simon Adingra,CIV,"FW,DF",Union SG,20,2002,4.6,104,145,71.7,1600,429,63,77,81.8,34,46,73.9,5,8,62.5,2,0.7,0.3,1.3,4,6,6,2,12,Matches,UEL,22-23
dcfb17f4,12,Amine Adli,MAR,"FW,MF",Leverkusen,22,2000,3.1,110,145,75.9,1631,358,61,73,83.6,40,52,76.9,4,9,44.4,0,0.7,0.2,-0.7,10,7,3,1,9,Matches,UEL,22-23
4b00cd47,13,David Affengruber,AUT,DF,Sturm Graz,21,2001,5.4,173,232,74.6,3890,1781,44,54,81.5,100,121,82.6,28,53,52.8,0,0.3,0.0,-0.3,2,15,0,0,15,Matches,UEL,22-23
3dd738a1,14,Ruben Aguilar,FRA,"DF,MF",Monaco,29,1993,1.4,76,88,86.4,1178,300,43,44,97.7,31,36,86.1,2,4,50.0,0,0.2,0.2,-0.2,1,5,1,1,11,Matches,UEL,22-23
9c4f39b3,15,Tosin Aiyegun,BEN,FW,Zürich,24,1998,5.3,55,77,71.4,752,181,34,43,79.1,14,18,77.8,3,7,42.9,1,1.2,0.9,-0.2,11,0,4,2,7,Matches,UEL,22-23
2b1c4abd,16,Albian Ajeti,SUI,FW,Sturm Graz,25,1997,3.4,30,41,73.2,323,43,20,25,80.0,6,9,66.7,0,1,0.0,0,0.2,0.2,-0.2,5,1,1,0,2,Matches,UEL,22-23
7328bee5,17,Samet Akaydın,TUR,DF,Fenerbahçe,28,1994,2.0,109,125,87.2,2134,693,32,40,80.0,65,71,91.5,10,12,83.3,0,0.1,0.0,-0.1,2,3,0,0,1,Matches,UEL,22-23
b625b241,18,Maghnes Akliouche,FRA,"FW,MF",Monaco,20,2002,0.5,14,21,66.7,222,69,10,12,83.3,1,4,25.0,3,4,75.0,0,0.1,0.1,-0.1,2,1,3,2,2,Matches,UEL,22-23
31f5b89b,19,Paul Akouokou,CIV,MF,Betis,24,1997,4.0,200,216,92.6,3482,754,83,85,97.6,93,100,93.0,17,19,89.5,0,0.0,0.1,0.0,0,21,0,0,6,Matches,UEL,22-23
4601e194,20,Jordi Alba,ESP,DF,Barcelona,33,1989,0.7,37,50,74.0,570,170,21,23,91.3,9,12,75.0,3,5,60.0,0,0.1,0.1,-0.1,1,4,1,1,6,Matches,UEL,22-23
5294a83f,21,Luis Alberto,ESP,MF,Lazio,29,1992,3.4,250,302,82.8,3844,1235,134,145,92.4,90,111,81.1,17,31,54.8,1,0.9,1.5,0.1,6,45,9,0,42,Matches,UEL,22-23
9e17ccff,22,Doğan Alemdar,TUR,GK,Rennes,19,2002,1.4,24,44,54.5,869,679,1,1,100.0,13,14,92.9,10,29,34.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches,UEL,22-23
f8405304,23,Mohamed Ali Cho,FRA,"MF,FW",Real Sociedad,18,2004,1.3,23,34,67.6,313,34,14,21,66.7,7,10,70.0,1,1,100.0,0,0.0,0.1,0.0,0,0,1,0,1,Matches,UEL,22-23
1a7fcf39,24,Ezgjan Alioski,MKD,DF,Fenerbahçe,30,1992,3.5,201,241,83.4,3045,1064,118,128,92.2,70,80,87.5,10,23,43.5,1,0.7,0.6,0.3,4,20,7,2,26,Matches,UEL,22-23
5c46e908,25,Fidan Aliti,KVX,DF,Zürich,28,1993,3.5,104,147,70.7,1862,862,39,48,81.3,51,64,79.7,11,28,39.3,0,0.4,0.1,-0.4,4,12,2,1,15,Matches,UEL,22-23
bdf8165d,26,Richard Almeida,AZE,MF,Qarabağ,33,1989,3.4,226,263,85.9,4104,1075,91,97,93.8,92,108,85.2,33,39,84.6,0,0.1,0.1,-0.1,2,28,3,0,26,Matches,UEL,22-23
f4290206,27,Marcos Alonso,ESP,DF,Barcelona,31,1990,0.8,51,56,91.1,846,287,17,17,100.0,26,29,89.7,4,6,66.7,0,0.0,0.0,0.0,0,5,0,0,6,Matches,UEL,22-23
0afff3b7,28,Omri Altman,ISR,"FW,MF",AÉK Lárnaka,28,1994,4.2,67,94,71.3,997,194,37,45,82.2,19,25,76.0,5,10,50.0,0,0.1,0.1,-0.1,2,7,2,0,11,Matches,UEL,22-23
8b3ab7ad,29,Edson Álvarez,MEX,MF,Ajax,24,1997,2.0,146,163,89.6,2629,783,55,59,93.2,80,88,90.9,10,13,76.9,0,0.0,0.0,0.0,0,14,0,0,14,Matches,UEL,22-23
555d5edd,30,Nadiem Amiri,GER,"MF,FW",Leverkusen,25,1996,3.0,160,189,84.7,2554,560,82,90,91.1,72,77,93.5,4,12,33.3,0,0.0,0.2,0.0,1,9,4,0,16,Matches,UEL,22-23
7fdb872a,31,Isak Amundsen,NOR,DF,Bodø/Glimt,22,1999,0.4,35,39,89.7,668,143,8,9,88.9,24,25,96.0,2,4,50.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,UEL,22-23
9f1893b9,32,Felipe Anderson,BRA,FW,Lazio,29,1993,4.9,152,201,75.6,2146,603,88,106,83.0,52,67,77.6,4,6,66.7,2,1.5,1.3,0.5,15,15,7,0,22,Matches,UEL,22-23
b5f66351,33,Joel Andersson,SWE,DF,Midtjylland,25,1996,4.2,134,205,65.4,3050,1353,34,42,81.0,70,95,73.7,27,58,46.6,0,0.0,0.1,0.0,1,14,4,2,17,Matches,UEL,22-23
8382b207,34,Leandro Andrade,CPV,"FW,MF",Qarabağ,22,1999,0.8,16,21,76.2,235,73,10,12,83.3,5,5,100.0,1,2,50.0,0,0.0,0.0,0.0,1,2,1,0,3,Matches,UEL,22-23
4f9f721c,35,Valdemar Andreasen,DEN,FW,Midtjylland,17,2005,1.3,18,32,56.3,266,21,10,14,71.4,7,11,63.6,1,5,20.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches,UEL,22-23
40dc75f0,36,Henry Andreou,CYP,MF,AÉK Lárnaka,21,2001,0.0,1,1,100.0,2,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UEL,22-23
e0b113a7,37,Robert Andrich,GER,MF,Leverkusen,27,1994,6.3,293,346,84.7,4580,1187,161,178,90.4,92,106,86.8,25,33,75.8,0,0.4,0.3,-0.4,4,18,0,0,19,Matches,UEL,22-23
4e3f5992,38,Oleksandr Andriyevskyi,UKR,MF,Dynamo Kyiv,28,1994,1.0,47,60,78.3,895,291,20,20,100.0,19,25,76.0,7,12,58.3,0,0.0,0.0,0.0,0,8,0,0,8,Matches,UEL,22-23
2a70dcc9,39,Thanasis Androutsos,GRE,DF,Olympiacos,25,1997,1.0,52,59,88.1,877,318,26,29,89.7,21,21,100.0,5,9,55.6,0,0.2,0.2,-0.2,2,2,4,2,7,Matches,UEL,22-23
4a7078f9,40,Ángel,ESP,DF,AÉK Lárnaka,29,1993,4.9,192,232,82.8,3499,999,73,81,90.1,80,95,84.2,30,40,75.0,0,0.2,0.5,-0.2,4,10,2,1,18,Matches,UEL,22-23
50cddd19,41,Karim Ansarifard,IRN,FW,AC Omonia,32,1990,2.2,33,46,71.7,418,15,23,29,79.3,10,14,71.4,0,1,0.0,0,0.1,0.0,-0.1,1,3,0,0,1,Matches,UEL,22-23
108fe016,42,Marcos Antônio,BRA,MF,Lazio,22,2000,1.6,114,121,94.2,1813,528,68,70,97.1,36,39,92.3,9,11,81.8,0,0.0,0.0,0.0,0,8,1,0,14,Matches,UEL,22-23
99127249,43,Antony,BRA,FW,Manchester Utd,22,2000,7.0,213,272,78.3,2947,716,126,144,87.5,63,81,77.8,11,17,64.7,0,1.5,1.5,-1.5,12,13,15,6,28,Matches,UEL,22-23
feb5d3ab,44,Dennis Appiah,FRA,"DF,FW",Nantes,30,1992,3.2,116,159,73.0,1794,678,62,77,80.5,49,59,83.1,4,15,26.7,0,0.1,0.1,-0.1,3,5,2,1,9,Matches,UEL,22-23
c63f6e46,45,Youssef El-Arabi,MAR,"FW,MF",Olympiacos,35,1987,1.8,46,67,68.7,671,161,25,31,80.6,17,25,68.0,2,6,33.3,0,0.1,0.1,-0.1,3,5,4,0,9,Matches,UEL,22-23
7e6b3664,46,Paulus Arajuuri,FIN,DF,HJK,34,1988,0.5,10,11,90.9,159,90,6,6,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UEL,22-23
f28876e5,47,Aritz Arambarri,ESP,DF,Real Sociedad,24,1998,0.7,32,38,84.2,540,131,15,18,83.3,16,17,94.1,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,UEL,22-23
f47a530a,48,Willian Arão,BRA,MF,Fenerbahçe,29,1992,3.5,126,147,85.7,2317,866,50,53,94.3,57,66,86.4,15,23,65.2,0,0.5,0.4,-0.5,3,20,5,0,21,Matches,UEL,22-23
2bef2bca,49,Ronald Araújo,URU,DF,Barcelona,23,1999,1.9,69,86,80.2,1386,665,26,33,78.8,26,30,86.7,13,17,76.5,0,0.0,0.0,0.0,1,11,1,0,4,Matches,UEL,22-23
184ad240,50,Arthur,BRA,"DF,MF",Sporting CP,24,1998,2.0,77,98,78.6,1174,228,46,49,93.9,27,36,75.0,3,9,33.3,0,0.4,0.5,-0.4,5,1,4,0,7,Matches,UEL,22-23
31b7d437,51,Emam Ashour,EGY,"FW,MF",Midtjylland,24,1998,0.8,15,24,62.5,203,78,9,11,81.8,5,9,55.6,0,2,0.0,0,0.1,0.0,-0.1,1,1,1,0,5,Matches,UEL,22-23
b026bbf6,52,Lorenz Assignon,TOG,DF,Rennes,22,2000,3.3,119,158,75.3,1738,616,63,70,90.0,45,60,75.0,4,15,26.7,1,0.3,0.9,0.7,2,5,5,1,12,Matches,UEL,22-23
8f5bfaac,53,Iyayi Atiemwen,NGA,FW,Sheriff Tiraspol,26,1996,3.6,77,95,81.1,1136,347,45,52,86.5,23,32,71.9,6,8,75.0,0,0.1,0.1,-0.1,4,7,1,0,14,Matches,UEL,22-23
dbd1b101,54,Noah Atubolu,GER,GK,Freiburg,20,2002,1.0,25,44,56.8,771,528,4,4,100.0,11,12,91.7,10,28,35.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UEL,22-23
e65a7469,55,Donis Avdijaj,KVX,"MF,FW",Zürich,25,1996,0.9,19,24,79.2,218,67,11,12,91.7,2,5,40.0,1,1,100.0,0,0.1,0.0,-0.1,2,3,0,0,2,Matches,UEL,22-23
dd95af65,56,Irakli Azarov,GEO,DF,Red Star,20,2002,0.1,5,6,83.3,81,9,3,3,100.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UEL,22-23
8e34b9f5,57,Serdar Aziz,TUR,DF,Fenerbahçe,31,1990,5.0,272,323,84.2,5023,1995,105,115,91.3,141,160,88.1,25,42,59.5,0,0.0,0.1,0.0,0,24,1,0,26,Matches,UEL,22-23
10549b49,58,Sardar Azmoun,IRN,FW,Leverkusen,27,1995,3.0,43,60,71.7,504,93,28,34,82.4,10,16,62.5,1,1,100.0,1,1.0,0.5,0.0,6,3,1,0,3,Matches,UEL,22-23
85f476cc,59,Oussama El Azzouzi,MAR,MF,Union SG,21,2001,1.6,71,81,87.7,1231,368,33,40,82.5,24,25,96.0,10,11,90.9,0,0.0,0.0,0.0,1,7,2,0,5,Matches,UEL,22-23
60c07b31,60,Ousseynou Ba,SEN,DF,Olympiacos,26,1995,2.0,102,112,91.1,1866,628,43,48,89.6,52,55,94.5,6,8,75.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches,UEL,22-23
75229233,61,Fouad Bachirou,COM,MF,AC Omonia,32,1990,1.0,14,23,60.9,212,41,6,10,60.0,8,11,72.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,UEL,22-23
114bbdee,62,Loïc Bade,FRA,DF,Sevilla,22,2000,5.8,178,214,83.2,3746,1197,38,45,84.4,122,136,89.7,17,31,54.8,0,0.0,0.0,0.0,0,13,0,0,14,Matches,UEL,22-23
3b216df2,63,Nikolai Baden Frederiksen,DEN,FW,Ferencváros,22,2000,0.1,1,1,100.0,16,15,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches,UEL,22-23
06df8256,64,Benoît Badiashile,FRA,DF,Monaco,21,2001,5.0,246,291,84.5,4981,2072,77,79,97.5,125,144,86.8,41,61,67.2,0,0.1,0.3,-0.1,2,34,3,1,34,Matches,UEL,22-23
d7abc42e,65,Cédric Badolo,BFA,"MF,FW",Sheriff Tiraspol,23,1998,6.0,151,193,78.2,2140,679,77,89,86.5,53,68,77.9,6,18,33.3,0,0.4,0.4,-0.4,9,18,3,1,22,Matches,UEL,22-23
dead55e5,66,Anastasios Bakasetas,GRE,MF,Trabzonspor,29,1993,5.1,309,370,83.5,4970,1409,156,169,92.3,104,121,86.0,31,55,56.4,4,1.5,0.9,2.5,22,37,9,1,47,Matches,UEL,22-23
0caa2fd4,67,Johan Bakayoko,BEL,FW,PSV Eindhoven,19,2003,2.7,74,90,82.2,967,208,49,54,90.7,15,22,68.2,3,4,75.0,0,0.7,0.4,-0.7,6,1,6,2,6,Matches,UEL,22-23
a8567629,68,Mitchel Bakker,NED,"DF,MF",Leverkusen,22,2000,5.7,257,319,80.6,3716,1093,145,163,89.0,85,100,85.0,13,30,43.3,0,1.1,0.7,-1.1,8,15,9,3,24,Matches,UEL,22-23
5ccc9672,69,Alejandro Balde,ESP,DF,Barcelona,18,2003,1.3,43,59,72.9,575,151,30,34,88.2,7,9,77.8,3,9,33.3,0,0.0,0.0,0.0,0,1,0,0,1,Matches,UEL,22-23
be47b750,70,Simon Banza,COD,FW,Braga,25,1996,2.0,24,38,63.2,218,19,15,19,78.9,4,9,44.4,0,0,,0,0.1,0.1,-0.1,3,1,0,0,0,Matches,UEL,22-23
cac2537b,71,Enis Bardhi,MKD,"MF,FW",Trabzonspor,27,1995,3.6,100,121,82.6,1458,381,55,62,88.7,32,36,88.9,4,9,44.4,0,0.4,0.2,-0.4,4,10,5,2,15,Matches,UEL,22-23
3098c0df,72,Brandon Barker,ENG,"FW,MF",AC Omonia,25,1996,2.1,35,53,66.0,432,44,25,29,86.2,8,14,57.1,0,4,0.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches,UEL,22-23
6caffe81,73,Enzo Barrenechea,ARG,MF,Juventus,21,2001,0.1,3,5,60.0,35,18,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UEL,22-23
200e89e1,74,Ander Barrenetxea,ESP,MF,Real Sociedad,20,2001,0.1,4,6,66.7,72,7,2,4,50.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches,UEL,22-23
b742cc0d,75,Marc Bartra,ESP,DF,Trabzonspor,31,1991,6.0,379,439,86.3,7101,2105,137,148,92.6,204,227,89.9,32,49,65.3,0,0.1,0.4,-0.1,2,27,0,0,30,Matches,UEL,22-23
80556f08,76,Toma Bašić,CRO,MF,Lazio,25,1996,2.2,72,91,79.1,1028,215,42,48,87.5,25,32,78.1,3,7,42.9,0,0.2,0.0,-0.2,2,10,0,0,6,Matches,UEL,22-23
a36524bf,77,Calvin Bassey,NGA,DF,Ajax,22,1999,2.0,194,215,90.2,3525,1044,65,69,94.2,114,118,96.6,11,21,52.4,0,0.0,0.0,0.0,0,13,0,0,14,Matches,UEL,22-23
2973d8ff,78,Michy Batshuayi,BEL,FW,Fenerbahçe,28,1993,3.7,51,76,67.1,709,161,33,42,78.6,9,15,60.0,5,6,83.3,0,0.3,0.1,-0.3,4,7,1,0,5,Matches,UEL,22-23
072e68ed,79,Altay Bayındır,TUR,GK,Fenerbahçe,24,1998,8.0,161,227,70.9,4711,3154,16,16,100.0,99,100,99.0,46,108,42.6,0,0.0,0.0,0.0,0,4,0,0,0,Matches,UEL,22-23
a74ea18d,80,Toral Bayramov,AZE,DF,Qarabağ,21,2001,2.6,95,131,72.5,1424,544,54,66,81.8,32,44,72.7,6,12,50.0,1,0.3,0.3,0.7,2,5,2,2,4,Matches,UEL,22-23
8eb55dbb,81,Sheraldo Becker,SUR,FW,Union Berlin,27,1995,9.5,122,213,57.3,2064,476,66,89,74.2,39,71,54.9,13,32,40.6,1,0.6,1.3,0.4,8,5,11,7,13,Matches,UEL,22-23
50dc94ce,82,Donny van de Beek,NED,MF,Manchester Utd,25,1997,0.8,19,25,76.0,257,85,13,14,92.9,4,6,66.7,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches,UEL,22-23
30ae134d,83,Kevin Behrens,GER,FW,Union Berlin,31,1991,3.8,64,106,60.4,988,250,38,59,64.4,18,30,60.0,4,5,80.0,0,0.2,0.3,-0.2,4,11,1,0,14,Matches,UEL,22-23
71115017,84,Felix Beijmo,SWE,DF,Malmö,24,1998,5.6,316,406,77.8,5426,1982,163,186,87.6,113,136,83.1,37,61,60.7,1,0.3,0.2,0.7,3,22,2,1,27,Matches,UEL,22-23
bee0bab1,85,Karim Bellarabi,GER,FW,Leverkusen,32,1990,0.1,3,3,100.0,89,70,2,2,100.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UEL,22-23
f874dd44,86,Héctor Bellerín,ESP,"DF,MF",Sporting CP,27,1995,0.9,59,71,83.1,919,190,32,38,84.2,24,29,82.8,3,3,100.0,0,0.1,0.2,-0.1,1,1,0,0,3,Matches,UEL,22-23
c678ddd7,87,Jeanuël Belocian,FRA,DF,Rennes,17,2005,3.3,199,221,90.0,3937,1039,63,68,92.6,109,118,92.4,25,32,78.1,0,0.0,0.0,0.0,0,9,0,0,6,Matches,UEL,22-23
d705ba44,88,Andrea Belotti,ITA,FW,Roma,28,1993,8.6,111,167,66.5,1379,309,71,94,75.5,25,40,62.5,4,6,66.7,0,0.8,0.5,-0.8,8,6,3,0,12,Matches,UEL,22-23
3bd65247,89,Eliesse Ben Seghir,MAR,FW,Monaco,17,2005,1.4,50,63,79.4,766,130,28,35,80.0,17,21,81.0,3,4,75.0,0,0.2,0.0,-0.2,2,7,0,0,6,Matches,UEL,22-23
942b4f90,90,Wissam Ben Yedder,FRA,FW,Monaco,31,1990,5.8,111,152,73.0,1587,355,58,76,76.3,40,52,76.9,3,6,50.0,0,1.1,1.0,-1.1,8,6,8,0,17,Matches,UEL,22-23
8a2248b4,91,Walter Benítez,ARG,GK,PSV Eindhoven,29,1993,7.0,127,197,64.5,3697,2751,33,33,100.0,44,44,100.0,50,120,41.7,0,0.0,0.0,0.0,0,2,0,0,0,Matches,UEL,22-23
e4114f5d,92,Patrick Berg,NOR,MF,Bodø/Glimt,24,1997,5.0,230,276,83.3,3941,1208,99,109,90.8,102,114,89.5,23,44,52.3,1,0.7,0.6,0.3,6,21,4,1,34,Matches,UEL,22-23
713c144a,93,Steven Berghuis,NED,"MF,FW",Ajax,30,1991,2.0,104,141,73.8,1728,501,55,62,88.7,30,37,81.1,14,32,43.8,0,0.2,0.3,-0.2,3,19,4,1,18,Matches,UEL,22-23
a29b1131,94,Steven Bergwijn,NED,"FW,MF",Ajax,24,1997,1.7,61,74,82.4,903,265,36,42,85.7,22,26,84.6,2,3,66.7,1,0.6,0.6,0.4,2,6,6,2,8,Matches,UEL,22-23
17370b95,95,Bernardo,BRA,DF,RB Salzburg,27,1995,1.0,49,69,71.0,854,377,23,29,79.3,22,28,78.6,4,11,36.4,0,0.0,0.0,0.0,0,4,2,1,9,Matches,UEL,22-23
7ca9f0f0,96,Muhamed Bešić,BIH,MF,Ferencváros,29,1992,3.6,125,157,79.6,2603,770,49,59,83.1,47,54,87.0,25,34,73.5,0,0.3,0.3,-0.3,4,17,2,0,11,Matches,UEL,22-23
11c0fa9d,97,Artem Besyedin,UKR,FW,Dynamo Kyiv,26,1996,2.8,37,58,63.8,542,71,21,28,75.0,10,15,66.7,2,3,66.7,0,0.0,0.1,0.0,1,2,0,0,2,Matches,UEL,22-23
a0b730dc,98,Roman Bezus,UKR,MF,AC Omonia,31,1990,2.2,75,102,73.5,1310,456,35,44,79.5,31,40,77.5,8,13,61.5,0,0.3,0.6,-0.3,1,13,4,0,16,Matches,UEL,22-23
1c59240b,99,Pep Biel,ESP,"MF,FW",Olympiacos,25,1996,4.4,96,126,76.2,1692,633,47,56,83.9,32,41,78.0,12,21,57.1,1,0.4,0.5,0.6,9,10,3,0,14,Matches,UEL,22-23
53d93280,100,Justin Bijlow,NED,GK,Feyenoord,24,1998,8.3,264,336,78.6,6495,4509,56,56,100.0,146,148,98.6,58,126,46.0,0,0.0,0.0,0.0,1,5,0,0,0,Matches,UEL,22-23
4c6e2ab5,101,Emmanuel van de Blaak,NED,DF,PSV Eindhoven,17,2005,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UEL,22-23
6191093d,102,Ludovic Blas,FRA,"MF,FW",Nantes,24,1997,7.5,217,283,76.7,3934,1014,91,107,85.0,98,115,85.2,23,46,50.0,3,1.6,1.5,1.4,15,25,11,6,33,Matches,UEL,22-23
5b479568,103,Myron Boadu,NED,"FW,MF",Monaco,21,2001,1.3,25,32,78.1,378,91,13,16,81.3,5,6,83.3,4,4,100.0,0,0.2,0.1,-0.2,2,3,1,1,4,Matches,UEL,22-23
9c2b4382,104,Franck Boli,CIV,FW,Ferencváros,28,1993,1.2,17,23,73.9,247,48,10,12,83.3,7,7,100.0,0,0,,0,0.0,0.2,0.0,1,1,1,0,2,Matches,UEL,22-23
7713c72a,105,Valerii Bondar,UKR,DF,Shakhtar,23,1999,3.3,201,214,93.9,4198,1138,50,53,94.3,124,126,98.4,24,30,80.0,0,0.0,0.0,0.0,0,4,0,0,3,Matches,UEL,22-23
415568b5,106,Artem Bondarenko,UKR,MF,Shakhtar,21,2000,3.9,162,183,88.5,2694,541,77,81,95.1,68,74,91.9,10,17,58.8,0,0.1,0.1,-0.1,2,4,2,0,12,Matches,UEL,22-23
b146275b,107,Victor Boniface,NGA,FW,Union SG,21,2000,8.6,124,184,67.4,2059,453,56,75,74.7,47,60,78.3,14,24,58.3,2,0.7,0.5,1.3,5,10,7,0,17,Matches,UEL,22-23
52ec54d0,108,Leonardo Bonucci,ITA,DF,Juventus,35,1987,1.5,102,112,91.1,2257,1087,28,31,90.3,52,53,98.1,21,26,80.8,0,0.0,0.1,0.0,1,9,1,0,5,Matches,UEL,22-23
f893dba4,109,Nikola Boranijašević,SRB,DF,Zürich,30,1992,5.6,183,257,71.2,3275,1066,79,90,87.8,74,106,69.8,24,33,72.7,0,0.6,0.6,-0.6,6,17,5,3,14,Matches,UEL,22-23
ae05689a,110,Kady Borges,BRA,"MF,FW",Qarabağ,26,1996,5.7,152,222,68.5,2405,916,78,95,82.1,52,71,73.2,11,37,29.7,2,2.4,1.9,-0.4,16,17,11,1,40,Matches,UEL,22-23
9d7d5334,111,Cristian Borja,COL,DF,Braga,29,1993,0.2,8,11,72.7,158,67,2,3,66.7,5,6,83.3,1,2,50.0,0,0.0,0.0,0.0,0,2,1,0,3,Matches,UEL,22-23
5e8936be,112,Milan Borjan,CAN,GK,Red Star,34,1987,6.0,142,205,69.3,4053,3101,30,30,100.0,61,61,100.0,51,112,45.5,0,0.0,0.0,0.0,0,2,0,0,0,Matches,UEL,22-23
1443ca7d,113,Aleksandar Borković,AUT,DF,Sturm Graz,23,1999,1.1,41,48,85.4,753,388,16,18,88.9,22,24,91.7,3,4,75.0,0,0.0,0.1,0.0,0,2,1,0,2,Matches,UEL,22-23
2cb77ec6,114,Endre Botka,HUN,DF,Ferencváros,27,1994,5.6,175,229,76.4,3107,1431,72,86,83.7,80,100,80.0,17,26,65.4,0,0.1,0.1,-0.1,2,14,1,1,19,Matches,UEL,22-23
1c07b06e,115,Andreas Bouchalakis,GRE,MF,Olympiacos,29,1993,4.1,189,226,83.6,3406,897,90,100,90.0,70,79,88.6,25,38,65.8,0,0.2,0.2,-0.2,3,17,1,0,17,Matches,UEL,22-23
541127d5,116,Nassim Boujellab,MAR,MF,HJK,23,1999,2.7,51,77,66.2,726,198,29,39,74.4,17,26,65.4,3,7,42.9,0,0.4,0.2,-0.4,5,4,2,0,7,Matches,UEL,22-23
