id,Player,#,Nation,Pos,Age,Min,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,team,game,league,season,game_id
f230bc30,Jakub Moder,15,POL,CM,22-270,10,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,5,9,55.6,0,7,1,0,0,Brighton & Hove Albion,2022-01-02 Everton-Brighton,ENG-EPL,21-22,e22bb565
4bcf39f6,Neal Maupay,9,FRA,FW,25-141,90,0,1,0,0,1,0,0,0,35,0,0,3,0.1,0.1,0.5,4,1,15,25,60.0,2,18,1,8,5,Brighton & Hove Albion,2022-01-02 Everton-Brighton,ENG-EPL,21-22,e22bb565
83d074ff,Alexis Mac Allister,10,ARG,"LM,CM",23-009,90,2,0,0,0,3,2,0,0,63,5,0,0,0.6,0.6,0.1,3,1,32,44,72.7,9,30,1,1,0,Brighton & Hove Albion,2022-01-02 Everton-Brighton,ENG-EPL,21-22,e22bb565
6c203af0,Yves Bissouma,8,MLI,CM,25-125,90,0,0,0,0,2,0,0,0,65,7,2,2,0.1,0.1,0.0,2,0,37,45,82.2,4,34,1,4,2,Brighton & Hove Albion,2022-01-02 Everton-Brighton,ENG-EPL,21-22,e22bb565
99813635,Adam Lallana,14,ENG,CM,33-237,60,0,0,0,0,2,1,0,0,58,2,0,0,0.1,0.1,0.0,1,0,36,47,76.6,3,34,1,0,0,Brighton & Hove Albion,2022-01-02 Everton-Brighton,ENG-EPL,21-22,e22bb565
f4e433d4,Tariq Lamptey,2,GHA,RB,21-094,30,0,0,0,0,0,0,0,0,18,2,2,0,0.0,0.0,0.0,0,0,5,10,50.0,0,6,0,1,1,Brighton & Hove Albion,2022-01-02 Everton-Brighton,ENG-EPL,21-22,e22bb565
1d5cab82,Enock Mwepu,12,ZAM,"RM,CM,FW",24-001,90,0,2,0,0,0,0,0,0,50,2,0,1,0.0,0.0,0.9,3,2,29,38,76.3,2,29,0,2,1,Brighton & Hove Albion,2022-01-02 Everton-Brighton,ENG-EPL,21-22,e22bb565
1daec722,Marc Cucurella,3,ESP,LB,23-164,90,0,0,0,0,1,0,0,0,64,4,0,2,0.0,0.0,0.0,0,0,33,48,68.8,6,30,3,2,1,Brighton & Hove Albion,2022-01-02 Everton-Brighton,ENG-EPL,21-22,e22bb565
b2d31e83,Dan Burn,33,ENG,CB,29-238,90,1,0,0,0,2,2,0,0,52,1,2,2,0.9,0.9,0.0,0,0,25,35,71.4,4,23,0,0,0,Brighton & Hove Albion,2022-01-02 Everton-Brighton,ENG-EPL,21-22,e22bb565
c40b6180,Adam Webster,4,ENG,CB,26-363,90,0,0,0,0,0,0,1,0,52,1,0,0,0.0,0.0,0.0,1,0,34,46,73.9,1,29,0,0,0,Brighton & Hove Albion,2022-01-02 Everton-Brighton,ENG-EPL,21-22,e22bb565
dad4b285,Joël Veltman,34,NED,RB,29-352,60,0,0,0,0,0,0,0,0,42,0,0,3,0.0,0.0,0.0,2,1,29,37,78.4,2,21,1,1,0,Brighton & Hove Albion,2022-01-02 Everton-Brighton,ENG-EPL,21-22,e22bb565
7314bba4,Shane Duffy,24,IRL,CB,30-001,30,0,0,0,0,0,0,0,0,12,0,0,2,0.0,0.0,0.0,0,0,7,8,87.5,0,5,0,0,0,Brighton & Hove Albion,2022-01-02 Everton-Brighton,ENG-EPL,21-22,e22bb565
6a713852,Robert Sánchez,1,ESP,GK,24-045,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,16,36,44.4,0,20,0,0,0,Brighton & Hove Albion,2022-01-02 Everton-Brighton,ENG-EPL,21-22,e22bb565
