id,Player,#,Nation,Pos,Age,Min,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,team,game,league,season,game_id
854ee61a,Grégoire Defrel,92,MTQ,FW,31-226,75,1,0,0,0,1,1,0,0,21,1,0,0,0.9,0.9,0.0,1,0,12,15,80.0,0,15,0,2,1,Sassuolo,2023-01-29 Milan-Sassuolo,ITA-SERIA_A,22-23,9a8fdc4b
a2d9f138,Matheus Henrique,7,BRA,"LM,FW",25-041,15,1,0,0,0,1,1,0,0,6,0,1,0,0.1,0.1,0.0,0,0,4,4,100.0,0,5,0,1,1,Sassuolo,2023-01-29 Milan-Sassuolo,ITA-SERIA_A,22-23,9a8fdc4b
2d22cea7,Armand Lauriente,45,FRA,LW,24-056,75,1,0,1,1,2,1,0,0,28,1,1,0,0.9,0.1,0.0,1,1,10,14,71.4,2,26,5,4,2,Sassuolo,2023-01-29 Milan-Sassuolo,ITA-SERIA_A,22-23,9a8fdc4b
ab472696,Agustín Álvarez Martínez,11,URU,"FW,LW",21-255,15,0,0,0,0,0,0,0,0,8,0,1,0,0.0,0.0,0.0,0,0,3,5,60.0,0,5,0,0,0,Sassuolo,2023-01-29 Milan-Sassuolo,ITA-SERIA_A,22-23,9a8fdc4b
53a0e358,Domenico Berardi,10,ITA,RW,28-181,84,1,3,0,0,1,1,0,0,38,2,0,0,0.1,0.1,1.1,3,3,18,28,64.3,3,30,3,0,0,Sassuolo,2023-01-29 Milan-Sassuolo,ITA-SERIA_A,22-23,9a8fdc4b
8650af85,Gian Marco Ferrari,13,ITA,CB,30-348,6,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,0,0,0,0,Sassuolo,2023-01-29 Milan-Sassuolo,ITA-SERIA_A,22-23,9a8fdc4b
570bb4b9,Hamed Junior Traorè,23,CIV,"AM,CM",22-347,90,0,1,0,0,1,1,0,0,45,1,0,0,0.0,0.0,0.2,6,4,24,37,64.9,6,40,4,3,1,Sassuolo,2023-01-29 Milan-Sassuolo,ITA-SERIA_A,22-23,9a8fdc4b
ba1e04b3,Pedro Obiang,14,EQG,"DM,CM",30-308,90,0,0,0,0,0,0,1,0,39,4,0,0,0.0,0.0,0.0,0,0,27,32,84.4,5,21,0,0,0,Sassuolo,2023-01-29 Milan-Sassuolo,ITA-SERIA_A,22-23,9a8fdc4b
2a7d27c1,Davide Frattesi,16,ITA,DM,23-099,76,1,0,0,0,1,1,1,0,35,4,1,0,0.1,0.1,0.0,1,0,17,23,73.9,7,18,3,2,0,Sassuolo,2023-01-29 Milan-Sassuolo,ITA-SERIA_A,22-23,9a8fdc4b
76ff8d0d,Kristian Thorstvedt,42,NOR,"RM,DM",23-322,14,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,6,10,60.0,1,9,0,0,0,Sassuolo,2023-01-29 Milan-Sassuolo,ITA-SERIA_A,22-23,9a8fdc4b
91d0fabf,Riccardo Marchizza,3,ITA,LB,24-309,45,0,0,0,0,0,0,0,0,20,1,0,0,0.0,0.0,0.0,0,0,8,16,50.0,2,7,0,1,0,Sassuolo,2023-01-29 Milan-Sassuolo,ITA-SERIA_A,22-23,9a8fdc4b
0a483542,Giorgos Kyriakopoulos,77,GRE,LB,26-358,45,0,0,0,0,1,0,1,0,25,0,0,0,0.0,0.0,0.0,0,0,14,20,70.0,1,15,0,2,0,Sassuolo,2023-01-29 Milan-Sassuolo,ITA-SERIA_A,22-23,9a8fdc4b
a378a02a,Ruan,44,BRA,CB,23-236,90,0,0,0,0,0,0,1,0,30,1,2,1,0.0,0.0,0.0,0,0,11,16,68.8,1,8,0,0,0,Sassuolo,2023-01-29 Milan-Sassuolo,ITA-SERIA_A,22-23,9a8fdc4b
0fee6bda,Martin Erlic,28,CRO,CB,25-005,90,0,0,0,0,0,0,0,0,32,2,3,0,0.0,0.0,0.0,0,0,17,20,85.0,2,16,1,0,0,Sassuolo,2023-01-29 Milan-Sassuolo,ITA-SERIA_A,22-23,9a8fdc4b
10e7f486,Rogério,6,BRA,RB,25-016,90,0,0,0,0,0,0,0,0,41,1,1,2,0.0,0.0,0.0,1,1,20,29,69.0,0,15,1,1,0,Sassuolo,2023-01-29 Milan-Sassuolo,ITA-SERIA_A,22-23,9a8fdc4b
8cabdc1e,Andrea Consigli,47,ITA,GK,36-002,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,29,40,72.5,0,19,0,0,0,Sassuolo,2023-01-29 Milan-Sassuolo,ITA-SERIA_A,22-23,9a8fdc4b
